Client_Name,full_date,platform_name,metric_name,metric_category,value,inferred_post,inferred_post_flag
Calm Nola,2025-03-21,Website,Active Users,Audience,22.0,0,1
Calm Nola,2025-03-21,Website,Engaged Sessions,Engagement,23.0,1,1
Calm Nola,2025-03-21,Website,New Users,Audience,34.0,0,1
Calm Nola,2025-03-21,Website,Event Count,Engagement,463.0,1,1
Calm Nola,2025-03-21,Website,Sessions,Engagement,37.0,1,1
Calm Nola,2025-03-21,Website,Engagement Rate (%),Engagement,62.16,1,1
Calm Nola,2025-03-21,Website,User Engagement Duration,Engagement,2653.0,1,1
Calm Nola,2025-03-21,Website,Top Page URL,Other,0.0,0,1
Calm Nola,2025-03-22,Website,Views,Engagement,32.0,1,1
Calm Nola,2025-03-22,Website,Active Users,Audience,6.0,0,1
Calm Nola,2025-03-22,Website,Engaged Sessions,Engagement,3.0,1,1
Calm Nola,2025-03-22,Website,New Users,Audience,6.0,0,1
Calm Nola,2025-03-22,Website,Event Count,Engagement,82.0,1,1
Calm Nola,2025-03-22,Website,Sessions,Engagement,11.0,1,1
Calm Nola,2025-03-22,Website,Engagement Rate (%),Engagement,27.27,1,1
Calm Nola,2025-03-22,Website,User Engagement Duration,Engagement,538.0,1,1
Calm Nola,2025-03-22,Website,Top Page URL,Other,0.0,0,1
Calm Nola,2025-03-23,Website,Views,Engagement,74.0,1,1
Calm Nola,2025-03-23,Website,Active Users,Audience,24.0,0,1
Calm Nola,2025-03-23,Website,Engaged Sessions,Engagement,26.0,1,1
Calm Nola,2025-03-23,Website,New Users,Audience,42.0,0,1
Calm Nola,2025-03-23,Website,Event Count,Engagement,265.0,1,1
Calm Nola,2025-03-23,Website,Sessions,Engagement,42.0,1,1
Calm Nola,2025-03-23,Website,Engagement Rate (%),Engagement,61.9,1,1
Calm Nola,2025-03-23,Website,User Engagement Duration,Engagement,2259.0,1,1
Calm Nola,2025-03-23,Website,Top Page URL,Other,0.0,0,1
Calm Nola,2025-03-24,Website,Views,Engagement,105.0,1,1
Calm Nola,2025-03-24,Website,Active Users,Audience,24.0,0,1
Calm Nola,2025-03-24,Website,Engaged Sessions,Engagement,21.0,1,1
Calm Nola,2025-03-24,Website,New Users,Audience,36.0,0,1
Calm Nola,2025-03-24,Website,Event Count,Engagement,347.0,1,1
Calm Nola,2025-03-24,Website,Sessions,Engagement,35.0,1,1
Calm Nola,2025-03-24,Website,Engagement Rate (%),Engagement,60.0,1,1
Calm Nola,2025-03-24,Website,User Engagement Duration,Engagement,2836.0,1,1
Calm Nola,2025-03-24,Website,Top Page URL,Other,0.0,0,1
Calm Nola,2025-03-25,Website,Views,Engagement,128.0,1,1
Calm Nola,2025-03-25,Website,Active Users,Audience,31.0,0,1
Calm Nola,2025-03-25,Website,Engaged Sessions,Engagement,30.0,1,1
Calm Nola,2025-03-25,Website,New Users,Audience,56.0,0,1
Calm Nola,2025-03-25,Website,Event Count,Engagement,435.0,1,1
Calm Nola,2025-03-25,Website,Sessions,Engagement,44.0,1,1
Calm Nola,2025-03-25,Website,Engagement Rate (%),Engagement,68.18,1,1
Calm Nola,2025-03-25,Website,User Engagement Duration,Engagement,6057.0,1,1
Calm Nola,2025-03-25,Website,Top Page URL,Other,0.0,0,1
Calm Nola,2025-03-26,Website,Views,Engagement,164.0,1,1
Calm Nola,2025-03-26,Website,Active Users,Audience,34.0,0,1
Calm Nola,2025-03-26,Website,Engaged Sessions,Engagement,42.0,1,1
Calm Nola,2025-03-26,Website,New Users,Audience,48.0,0,1
Calm Nola,2025-03-26,Website,Event Count,Engagement,452.0,1,1
Calm Nola,2025-03-26,Website,Sessions,Engagement,58.0,1,1
Calm Nola,2025-03-26,Website,Engagement Rate (%),Engagement,72.41,1,1
Calm Nola,2025-03-26,Website,User Engagement Duration,Engagement,2465.0,1,1
Calm Nola,2025-03-26,Website,Top Page URL,Other,0.0,0,1
Calm Nola,2025-03-27,Website,Views,Engagement,220.0,1,1
Calm Nola,2025-03-27,Website,Active Users,Audience,39.0,0,1
Calm Nola,2025-03-27,Website,Engaged Sessions,Engagement,44.0,1,1
Calm Nola,2025-03-27,Website,New Users,Audience,66.0,0,1
Calm Nola,2025-03-27,Website,Event Count,Engagement,622.0,1,1
Calm Nola,2025-03-27,Website,Sessions,Engagement,64.0,1,1
Calm Nola,2025-03-27,Website,Engagement Rate (%),Engagement,68.75,1,1
Calm Nola,2025-03-27,Website,User Engagement Duration,Engagement,4903.0,1,1
Calm Nola,2025-03-27,Website,Top Page URL,Other,0.0,0,1
Calm Nola,2025-03-28,Website,Views,Engagement,176.0,1,1
Calm Nola,2025-03-28,Website,Active Users,Audience,33.0,0,1
Calm Nola,2025-03-28,Website,Engaged Sessions,Engagement,29.0,1,1
Calm Nola,2025-03-28,Website,New Users,Audience,58.0,0,1
Calm Nola,2025-03-28,Website,Event Count,Engagement,513.0,1,1
Calm Nola,2025-03-28,Website,Sessions,Engagement,52.0,1,1
Calm Nola,2025-03-28,Website,Engagement Rate (%),Engagement,55.77,1,1
Calm Nola,2025-03-28,Website,User Engagement Duration,Engagement,6598.0,1,1
Calm Nola,2025-03-28,Website,Top Page URL,Other,0.0,0,1
Calm Nola,2025-03-29,Website,Views,Engagement,29.0,1,1
Calm Nola,2025-03-29,Website,Active Users,Audience,10.0,0,1
Calm Nola,2025-03-29,Website,Engaged Sessions,Engagement,3.0,1,1
Calm Nola,2025-03-29,Website,New Users,Audience,19.0,0,1
Calm Nola,2025-03-29,Website,Event Count,Engagement,89.0,1,1
Calm Nola,2025-03-29,Website,Sessions,Engagement,17.0,1,1
Calm Nola,2025-03-29,Website,Engagement Rate (%),Engagement,17.65,1,1
Calm Nola,2025-03-29,Website,User Engagement Duration,Engagement,260.0,1,1
Calm Nola,2025-03-29,Website,Top Page URL,Other,0.0,0,1
Calm Nola,2025-03-30,Website,Views,Engagement,168.0,1,1
Calm Nola,2025-03-30,Website,Active Users,Audience,45.0,0,1
Calm Nola,2025-03-30,Website,Engaged Sessions,Engagement,49.0,1,1
Calm Nola,2025-03-30,Website,New Users,Audience,86.0,0,1
Calm Nola,2025-03-30,Website,Event Count,Engagement,534.0,1,1
Calm Nola,2025-03-30,Website,Sessions,Engagement,68.0,1,1
Calm Nola,2025-03-30,Website,Engagement Rate (%),Engagement,72.06,1,1
Calm Nola,2025-03-30,Website,User Engagement Duration,Engagement,3420.0,1,1
Calm Nola,2025-03-30,Website,Top Page URL,Other,0.0,0,1
Calm Nola,2025-03-31,Website,Views,Engagement,142.0,1,1
Calm Nola,2025-03-31,Website,Active Users,Audience,29.0,0,1
Calm Nola,2025-03-31,Website,Engaged Sessions,Engagement,26.0,1,1
Calm Nola,2025-03-31,Website,New Users,Audience,38.0,0,1
Calm Nola,2025-03-31,Website,Event Count,Engagement,429.0,1,1
Calm Nola,2025-03-31,Website,Sessions,Engagement,45.0,1,1
Calm Nola,2025-03-31,Website,Engagement Rate (%),Engagement,57.78,1,1
Calm Nola,2025-03-31,Website,User Engagement Duration,Engagement,8065.0,1,1
Calm Nola,2025-03-31,Website,Top Page URL,Other,0.0,0,1
Calm Nola,2025-04-01,Website,Views,Engagement,91.0,1,1
Calm Nola,2025-04-01,Website,Active Users,Audience,18.0,0,1
Calm Nola,2025-04-01,Website,Engaged Sessions,Engagement,16.0,1,1
Calm Nola,2025-04-01,Website,New Users,Audience,24.0,0,1
Calm Nola,2025-04-01,Website,Event Count,Engagement,259.0,1,1
Calm Nola,2025-04-01,Website,Sessions,Engagement,32.0,1,1
Calm Nola,2025-04-01,Website,Engagement Rate (%),Engagement,50.0,1,1
Calm Nola,2025-04-01,Website,User Engagement Duration,Engagement,746.0,1,1
Calm Nola,2025-04-01,Website,Top Page URL,Other,0.0,0,1
Calm Nola,2025-04-02,Website,Views,Engagement,158.0,1,1
Calm Nola,2025-04-02,Website,Active Users,Audience,37.0,0,1
Calm Nola,2025-04-02,Website,Engaged Sessions,Engagement,22.0,1,1
Calm Nola,2025-04-02,Website,New Users,Audience,68.0,0,1
Calm Nola,2025-04-02,Website,Event Count,Engagement,496.0,1,1
Calm Nola,2025-04-02,Website,Sessions,Engagement,55.0,1,1
Calm Nola,2025-04-02,Website,Engagement Rate (%),Engagement,40.0,1,1
Calm Nola,2025-04-02,Website,User Engagement Duration,Engagement,5544.0,1,1
Calm Nola,2025-04-02,Website,Top Page URL,Other,0.0,0,1
Calm Nola,2025-04-03,Website,Views,Engagement,219.0,1,1
Calm Nola,2025-04-03,Website,Active Users,Audience,59.0,0,1
Calm Nola,2025-04-03,Website,Engaged Sessions,Engagement,50.0,1,1
Calm Nola,2025-04-03,Website,New Users,Audience,109.0,0,1
Calm Nola,2025-04-03,Website,Event Count,Engagement,725.0,1,1
Calm Nola,2025-04-03,Website,Sessions,Engagement,98.0,1,1
Calm Nola,2025-04-03,Website,Engagement Rate (%),Engagement,51.02,1,1
Calm Nola,2025-04-03,Website,User Engagement Duration,Engagement,6387.0,1,1
Calm Nola,2025-04-03,Website,Top Page URL,Other,0.0,0,1
Calm Nola,2025-04-04,Website,Views,Engagement,142.0,1,1
Calm Nola,2025-04-04,Website,Active Users,Audience,17.0,0,1
Calm Nola,2025-04-04,Website,Engaged Sessions,Engagement,19.0,1,1
Calm Nola,2025-04-04,Website,New Users,Audience,23.0,0,1
Calm Nola,2025-04-04,Website,Event Count,Engagement,434.0,1,1
Calm Nola,2025-04-04,Website,Sessions,Engagement,33.0,1,1
Calm Nola,2025-04-04,Website,Engagement Rate (%),Engagement,57.58,1,1
Calm Nola,2025-04-04,Website,User Engagement Duration,Engagement,4687.0,1,1
Calm Nola,2025-04-04,Website,Top Page URL,Other,0.0,0,1
Calm Nola,2025-04-05,Website,Views,Engagement,50.0,1,1
Calm Nola,2025-04-05,Website,Active Users,Audience,10.0,0,1
Calm Nola,2025-04-05,Website,Engaged Sessions,Engagement,9.0,1,1
Calm Nola,2025-04-05,Website,New Users,Audience,17.0,0,1
Calm Nola,2025-04-05,Website,Event Count,Engagement,140.0,1,1
Calm Nola,2025-04-05,Website,Sessions,Engagement,15.0,1,1
Calm Nola,2025-04-05,Website,Engagement Rate (%),Engagement,60.0,1,1
Calm Nola,2025-04-05,Website,User Engagement Duration,Engagement,679.0,1,1
Calm Nola,2025-04-05,Website,Top Page URL,Other,0.0,0,1
Calm Nola,2025-04-06,Website,Views,Engagement,32.0,1,1
Calm Nola,2025-04-06,Website,Active Users,Audience,7.0,0,1
Calm Nola,2025-04-06,Website,Engaged Sessions,Engagement,7.0,1,1
Calm Nola,2025-04-06,Website,New Users,Audience,10.0,0,1
Calm Nola,2025-04-06,Website,Event Count,Engagement,100.0,1,1
Calm Nola,2025-04-06,Website,Sessions,Engagement,13.0,1,1
Calm Nola,2025-04-06,Website,Engagement Rate (%),Engagement,53.85,1,1
Calm Nola,2025-04-06,Website,User Engagement Duration,Engagement,2547.0,1,1
Calm Nola,2025-04-06,Website,Top Page URL,Other,0.0,0,1
Calm Nola,2025-04-07,Website,Views,Engagement,168.0,1,1
Calm Nola,2025-04-07,Website,Active Users,Audience,34.0,0,1
Calm Nola,2025-04-07,Website,Engaged Sessions,Engagement,25.0,1,1
Calm Nola,2025-04-07,Website,New Users,Audience,54.0,0,1
Calm Nola,2025-04-07,Website,Event Count,Engagement,577.0,1,1
Calm Nola,2025-04-07,Website,Sessions,Engagement,49.0,1,1
Calm Nola,2025-04-07,Website,Engagement Rate (%),Engagement,51.02,1,1
Calm Nola,2025-04-07,Website,User Engagement Duration,Engagement,7316.0,1,1
Calm Nola,2025-04-07,Website,Top Page URL,Other,0.0,0,1
Calm Nola,2025-04-08,Website,Views,Engagement,219.0,1,1
Calm Nola,2025-04-08,Website,Active Users,Audience,49.0,0,1
Calm Nola,2025-04-08,Website,Engaged Sessions,Engagement,44.0,1,1
Calm Nola,2025-04-08,Website,New Users,Audience,84.0,0,1
Calm Nola,2025-04-08,Website,Event Count,Engagement,707.0,1,1
Calm Nola,2025-04-08,Website,Sessions,Engagement,84.0,1,1
Calm Nola,2025-04-08,Website,Engagement Rate (%),Engagement,52.38,1,1
Calm Nola,2025-04-08,Website,User Engagement Duration,Engagement,5807.0,1,1
Calm Nola,2025-04-08,Website,Top Page URL,Other,0.0,0,1
Calm Nola,2025-04-09,Website,Views,Engagement,152.0,1,1
Calm Nola,2025-04-09,Website,Active Users,Audience,37.0,0,1
Calm Nola,2025-04-09,Website,Engaged Sessions,Engagement,37.0,1,1
Calm Nola,2025-04-09,Website,New Users,Audience,54.0,0,1
Calm Nola,2025-04-09,Website,Event Count,Engagement,508.0,1,1
Calm Nola,2025-04-09,Website,Sessions,Engagement,59.0,1,1
Calm Nola,2025-04-09,Website,Engagement Rate (%),Engagement,62.71,1,1
Calm Nola,2025-04-09,Website,User Engagement Duration,Engagement,3452.0,1,1
Calm Nola,2025-04-09,Website,Top Page URL,Other,0.0,0,1
Calm Nola,2025-04-10,Website,Views,Engagement,168.0,1,1
Calm Nola,2025-04-10,Website,Active Users,Audience,28.0,0,1
Calm Nola,2025-04-10,Website,Engaged Sessions,Engagement,27.0,1,1
Calm Nola,2025-04-10,Website,New Users,Audience,49.0,0,1
Calm Nola,2025-04-10,Website,Event Count,Engagement,459.0,1,1
Calm Nola,2025-04-10,Website,Sessions,Engagement,48.0,1,1
Calm Nola,2025-04-10,Website,Engagement Rate (%),Engagement,56.25,1,1
Calm Nola,2025-04-10,Website,User Engagement Duration,Engagement,2803.0,1,1
Calm Nola,2025-04-10,Website,Top Page URL,Other,0.0,0,1
Calm Nola,2025-04-11,Website,Views,Engagement,68.0,1,1
Calm Nola,2025-04-11,Website,Active Users,Audience,14.0,0,1
Calm Nola,2025-04-11,Website,Engaged Sessions,Engagement,12.0,1,1
Calm Nola,2025-04-11,Website,New Users,Audience,18.0,0,1
Calm Nola,2025-04-11,Website,Event Count,Engagement,217.0,1,1
Calm Nola,2025-04-11,Website,Sessions,Engagement,24.0,1,1
Calm Nola,2025-04-11,Website,Engagement Rate (%),Engagement,50.0,1,1
Calm Nola,2025-04-11,Website,User Engagement Duration,Engagement,1400.0,1,1
Calm Nola,2025-04-11,Website,Top Page URL,Other,0.0,0,1
Calm Nola,2025-04-12,Website,Views,Engagement,110.0,1,1
Calm Nola,2025-04-12,Website,Active Users,Audience,22.0,0,1
Calm Nola,2025-04-12,Website,Engaged Sessions,Engagement,26.0,1,1
Calm Nola,2025-04-12,Website,New Users,Audience,41.0,0,1
Calm Nola,2025-04-12,Website,Event Count,Engagement,338.0,1,1
Calm Nola,2025-04-12,Website,Sessions,Engagement,34.0,1,1
Calm Nola,2025-04-12,Website,Engagement Rate (%),Engagement,76.47,1,1
Calm Nola,2025-04-12,Website,User Engagement Duration,Engagement,1955.0,1,1
Calm Nola,2025-04-12,Website,Top Page URL,Other,0.0,0,1
Calm Nola,2025-04-13,Website,Views,Engagement,32.0,1,1
Calm Nola,2025-04-13,Website,Active Users,Audience,7.0,0,1
Calm Nola,2025-04-13,Website,Engaged Sessions,Engagement,7.0,1,1
Calm Nola,2025-04-13,Website,New Users,Audience,14.0,0,1
Calm Nola,2025-04-13,Website,Event Count,Engagement,106.0,1,1
Calm Nola,2025-04-13,Website,Sessions,Engagement,14.0,1,1
Calm Nola,2025-04-13,Website,Engagement Rate (%),Engagement,50.0,1,1
Calm Nola,2025-04-13,Website,User Engagement Duration,Engagement,355.0,1,1
Calm Nola,2025-04-13,Website,Top Page URL,Other,0.0,0,1
Calm Nola,2025-04-14,Website,Views,Engagement,144.0,1,1
Calm Nola,2025-04-14,Website,Active Users,Audience,32.0,0,1
Calm Nola,2025-04-14,Website,Engaged Sessions,Engagement,29.0,1,1
Calm Nola,2025-04-14,Website,New Users,Audience,56.0,0,1
Calm Nola,2025-04-14,Website,Event Count,Engagement,465.0,1,1
Calm Nola,2025-04-14,Website,Sessions,Engagement,51.0,1,1
Calm Nola,2025-04-14,Website,Engagement Rate (%),Engagement,56.86,1,1
Calm Nola,2025-04-14,Website,User Engagement Duration,Engagement,4370.0,1,1
Calm Nola,2025-04-14,Website,Top Page URL,Other,0.0,0,1
Calm Nola,2025-04-15,Website,Views,Engagement,153.0,1,1
Calm Nola,2025-04-15,Website,Active Users,Audience,45.0,0,1
Calm Nola,2025-04-15,Website,Engaged Sessions,Engagement,40.0,1,1
Calm Nola,2025-04-15,Website,New Users,Audience,84.0,0,1
Calm Nola,2025-04-15,Website,Event Count,Engagement,506.0,1,1
Calm Nola,2025-04-15,Website,Sessions,Engagement,73.0,1,1
Calm Nola,2025-04-15,Website,Engagement Rate (%),Engagement,54.79,1,1
Calm Nola,2025-04-15,Website,User Engagement Duration,Engagement,1844.0,1,1
Calm Nola,2025-04-15,Website,Top Page URL,Other,0.0,0,1
Calm Nola,2025-04-16,Website,Views,Engagement,175.0,1,1
Calm Nola,2025-04-16,Website,Active Users,Audience,34.0,0,1
Calm Nola,2025-04-16,Website,Engaged Sessions,Engagement,21.0,1,1
Calm Nola,2025-04-16,Website,New Users,Audience,48.0,0,1
Calm Nola,2025-04-16,Website,Event Count,Engagement,533.0,1,1
Calm Nola,2025-04-16,Website,Sessions,Engagement,52.0,1,1
Calm Nola,2025-04-16,Website,Engagement Rate (%),Engagement,40.38,1,1
Calm Nola,2025-04-16,Website,User Engagement Duration,Engagement,3316.0,1,1
Calm Nola,2025-04-16,Website,Top Page URL,Other,0.0,0,1
Calm Nola,2025-04-17,Website,Views,Engagement,156.0,1,1
Calm Nola,2025-04-17,Website,Active Users,Audience,28.0,0,1
Calm Nola,2025-04-17,Website,Engaged Sessions,Engagement,28.0,1,1
Calm Nola,2025-04-17,Website,New Users,Audience,42.0,0,1
Calm Nola,2025-04-17,Website,Event Count,Engagement,511.0,1,1
Calm Nola,2025-04-17,Website,Sessions,Engagement,41.0,1,1
Calm Nola,2025-04-17,Website,Engagement Rate (%),Engagement,68.29,1,1
Calm Nola,2025-04-17,Website,User Engagement Duration,Engagement,3329.0,1,1
Calm Nola,2025-04-17,Website,Top Page URL,Other,0.0,0,1
Calm Nola,2025-04-18,Website,Views,Engagement,64.0,1,1
Calm Nola,2025-04-18,Website,Active Users,Audience,19.0,0,1
Calm Nola,2025-04-18,Website,Engaged Sessions,Engagement,12.0,1,1
Calm Nola,2025-04-18,Website,New Users,Audience,34.0,0,1
Calm Nola,2025-04-18,Website,Event Count,Engagement,216.0,1,1
Calm Nola,2025-04-18,Website,Sessions,Engagement,28.0,1,1
Calm Nola,2025-04-18,Website,Engagement Rate (%),Engagement,42.86,1,1
Calm Nola,2025-04-18,Website,User Engagement Duration,Engagement,3952.0,1,1
Calm Nola,2025-04-18,Website,Top Page URL,Other,0.0,0,1
Calm Nola,2025-04-19,Website,Views,Engagement,53.0,1,1
Calm Nola,2025-04-19,Website,Active Users,Audience,23.0,0,1
Calm Nola,2025-04-19,Website,Engaged Sessions,Engagement,24.0,1,1
Calm Nola,2025-04-19,Website,New Users,Audience,41.0,0,1
Calm Nola,2025-04-19,Website,Event Count,Engagement,203.0,1,1
Calm Nola,2025-04-19,Website,Sessions,Engagement,40.0,1,1
Calm Nola,2025-04-19,Website,Engagement Rate (%),Engagement,60.0,1,1
Calm Nola,2025-04-19,Website,User Engagement Duration,Engagement,921.0,1,1
Calm Nola,2025-04-19,Website,Top Page URL,Other,0.0,0,1
Calm Nola,2025-04-20,Website,Views,Engagement,48.0,1,1
Calm Nola,2025-04-20,Website,Active Users,Audience,6.0,0,1
Calm Nola,2025-04-20,Website,Engaged Sessions,Engagement,5.0,1,1
Calm Nola,2025-04-20,Website,New Users,Audience,10.0,0,1
Calm Nola,2025-04-20,Website,Event Count,Engagement,127.0,1,1
Calm Nola,2025-04-20,Website,Sessions,Engagement,12.0,1,1
Calm Nola,2025-04-20,Website,Engagement Rate (%),Engagement,41.67,1,1
Calm Nola,2025-04-20,Website,User Engagement Duration,Engagement,706.0,1,1
Calm Nola,2025-04-20,Website,Top Page URL,Other,0.0,0,1
Calm Nola,2025-04-21,Website,Views,Engagement,138.0,1,1
Calm Nola,2025-04-21,Website,Active Users,Audience,24.0,0,1
Calm Nola,2025-04-21,Website,Engaged Sessions,Engagement,21.0,1,1
Calm Nola,2025-04-21,Website,New Users,Audience,34.0,0,1
Calm Nola,2025-04-21,Website,Event Count,Engagement,389.0,1,1
Calm Nola,2025-04-21,Website,Sessions,Engagement,35.0,1,1
Calm Nola,2025-04-21,Website,Engagement Rate (%),Engagement,60.0,1,1
Calm Nola,2025-04-21,Website,User Engagement Duration,Engagement,3482.0,1,1
Calm Nola,2025-04-21,Website,Top Page URL,Other,0.0,0,1
Calm Nola,2025-04-22,Website,Views,Engagement,152.0,1,1
Calm Nola,2025-04-22,Website,Active Users,Audience,38.0,0,1
Calm Nola,2025-04-22,Website,Engaged Sessions,Engagement,44.0,1,1
Calm Nola,2025-04-22,Website,New Users,Audience,61.0,0,1
Calm Nola,2025-04-22,Website,Event Count,Engagement,526.0,1,1
Calm Nola,2025-04-22,Website,Sessions,Engagement,70.0,1,1
Calm Nola,2025-04-22,Website,Engagement Rate (%),Engagement,62.86,1,1
Calm Nola,2025-04-22,Website,User Engagement Duration,Engagement,4165.0,1,1
Calm Nola,2025-04-22,Website,Top Page URL,Other,0.0,0,1
Calm Nola,2025-04-23,Website,Views,Engagement,150.0,1,1
Calm Nola,2025-04-23,Website,Active Users,Audience,30.0,0,1
Calm Nola,2025-04-23,Website,Engaged Sessions,Engagement,32.0,1,1
Calm Nola,2025-04-23,Website,New Users,Audience,42.0,0,1
Calm Nola,2025-04-23,Website,Event Count,Engagement,474.0,1,1
Calm Nola,2025-04-23,Website,Sessions,Engagement,50.0,1,1
Calm Nola,2025-04-23,Website,Engagement Rate (%),Engagement,64.0,1,1
Calm Nola,2025-04-23,Website,User Engagement Duration,Engagement,3798.0,1,1
Calm Nola,2025-04-23,Website,Top Page URL,Other,0.0,0,1
Calm Nola,2025-04-24,Website,Views,Engagement,85.0,1,1
Calm Nola,2025-04-24,Website,Active Users,Audience,20.0,0,1
Calm Nola,2025-04-24,Website,Engaged Sessions,Engagement,17.0,1,1
Calm Nola,2025-04-24,Website,New Users,Audience,30.0,0,1
Calm Nola,2025-04-24,Website,Event Count,Engagement,267.0,1,1
Calm Nola,2025-04-24,Website,Sessions,Engagement,29.0,1,1
Calm Nola,2025-04-24,Website,Engagement Rate (%),Engagement,58.62,1,1
Calm Nola,2025-04-24,Website,User Engagement Duration,Engagement,1424.0,1,1
Calm Nola,2025-04-24,Website,Top Page URL,Other,0.0,0,1
Catalyst Personal Training Oceanside,2025-03-31,Website,Views,Engagement,12.0,1,1
Catalyst Personal Training Oceanside,2025-03-31,Website,Active Users,Audience,6.0,0,1
Catalyst Personal Training Oceanside,2025-03-31,Website,Engaged Sessions,Engagement,4.0,1,1
Catalyst Personal Training Oceanside,2025-03-31,Website,New Users,Audience,6.0,0,1
Catalyst Personal Training Oceanside,2025-03-31,Website,Event Count,Engagement,37.0,1,1
Catalyst Personal Training Oceanside,2025-03-31,Website,Sessions,Engagement,6.0,1,1
Catalyst Personal Training Oceanside,2025-03-31,Website,Engagement Rate (%),Engagement,66.67,1,1
Catalyst Personal Training Oceanside,2025-03-31,Website,User Engagement Duration,Engagement,193.0,1,1
Catalyst Personal Training Oceanside,2025-03-31,Website,Top Page URL,Other,0.0,0,1
Catalyst Personal Training Oceanside,2025-04-01,Website,Views,Engagement,13.0,1,1
Catalyst Personal Training Oceanside,2025-04-01,Website,Active Users,Audience,4.0,0,1
Catalyst Personal Training Oceanside,2025-04-01,Website,Engaged Sessions,Engagement,2.0,1,1
Catalyst Personal Training Oceanside,2025-04-01,Website,New Users,Audience,4.0,0,1
Catalyst Personal Training Oceanside,2025-04-01,Website,Event Count,Engagement,40.0,1,1
Catalyst Personal Training Oceanside,2025-04-01,Website,Sessions,Engagement,4.0,1,1
Catalyst Personal Training Oceanside,2025-04-01,Website,Engagement Rate (%),Engagement,50.0,1,1
Catalyst Personal Training Oceanside,2025-04-01,Website,User Engagement Duration,Engagement,148.0,1,1
Catalyst Personal Training Oceanside,2025-04-01,Website,Top Page URL,Other,0.0,0,1
Catalyst Personal Training Oceanside,2025-04-02,Website,Views,Engagement,26.0,1,1
Catalyst Personal Training Oceanside,2025-04-02,Website,Active Users,Audience,8.0,0,1
Catalyst Personal Training Oceanside,2025-04-02,Website,Engaged Sessions,Engagement,4.0,1,1
Catalyst Personal Training Oceanside,2025-04-02,Website,New Users,Audience,8.0,0,1
Catalyst Personal Training Oceanside,2025-04-02,Website,Event Count,Engagement,72.0,1,1
Catalyst Personal Training Oceanside,2025-04-02,Website,Sessions,Engagement,9.0,1,1
Catalyst Personal Training Oceanside,2025-04-02,Website,Engagement Rate (%),Engagement,44.44,1,1
Catalyst Personal Training Oceanside,2025-04-02,Website,User Engagement Duration,Engagement,480.0,1,1
Catalyst Personal Training Oceanside,2025-04-02,Website,Top Page URL,Other,0.0,0,1
Catalyst Personal Training Oceanside,2025-04-03,Website,Views,Engagement,22.0,1,1
Catalyst Personal Training Oceanside,2025-04-03,Website,Active Users,Audience,7.0,0,1
Catalyst Personal Training Oceanside,2025-04-03,Website,Engaged Sessions,Engagement,6.0,1,1
Catalyst Personal Training Oceanside,2025-04-03,Website,New Users,Audience,4.0,0,1
Catalyst Personal Training Oceanside,2025-04-03,Website,Event Count,Engagement,60.0,1,1
Catalyst Personal Training Oceanside,2025-04-03,Website,Sessions,Engagement,9.0,1,1
Catalyst Personal Training Oceanside,2025-04-03,Website,Engagement Rate (%),Engagement,66.67,1,1
Catalyst Personal Training Oceanside,2025-04-03,Website,User Engagement Duration,Engagement,406.0,1,1
Catalyst Personal Training Oceanside,2025-04-03,Website,Top Page URL,Other,0.0,0,1
Catalyst Personal Training Oceanside,2025-04-04,Website,Views,Engagement,17.0,1,1
Catalyst Personal Training Oceanside,2025-04-04,Website,Active Users,Audience,3.0,0,1
Catalyst Personal Training Oceanside,2025-04-04,Website,Engaged Sessions,Engagement,2.0,1,1
Catalyst Personal Training Oceanside,2025-04-04,Website,New Users,Audience,2.0,0,1
Catalyst Personal Training Oceanside,2025-04-04,Website,Event Count,Engagement,45.0,1,1
Catalyst Personal Training Oceanside,2025-04-04,Website,Sessions,Engagement,5.0,1,1
Catalyst Personal Training Oceanside,2025-04-04,Website,Engagement Rate (%),Engagement,40.0,1,1
Catalyst Personal Training Oceanside,2025-04-04,Website,User Engagement Duration,Engagement,307.0,1,1
Catalyst Personal Training Oceanside,2025-04-04,Website,Top Page URL,Other,0.0,0,1
Catalyst Personal Training Oceanside,2025-04-05,Website,Views,Engagement,13.0,1,1
Catalyst Personal Training Oceanside,2025-04-05,Website,Active Users,Audience,4.0,0,1
Catalyst Personal Training Oceanside,2025-04-05,Website,Engaged Sessions,Engagement,3.0,1,1
Catalyst Personal Training Oceanside,2025-04-05,Website,New Users,Audience,4.0,0,1
Catalyst Personal Training Oceanside,2025-04-05,Website,Event Count,Engagement,40.0,1,1
Catalyst Personal Training Oceanside,2025-04-05,Website,Sessions,Engagement,4.0,1,1
Catalyst Personal Training Oceanside,2025-04-05,Website,Engagement Rate (%),Engagement,75.0,1,1
Catalyst Personal Training Oceanside,2025-04-05,Website,User Engagement Duration,Engagement,214.0,1,1
Catalyst Personal Training Oceanside,2025-04-05,Website,Top Page URL,Other,0.0,0,1
Catalyst Personal Training Oceanside,2025-04-06,Website,Views,Engagement,8.0,1,1
Catalyst Personal Training Oceanside,2025-04-06,Website,Active Users,Audience,6.0,0,1
Catalyst Personal Training Oceanside,2025-04-06,Website,Engaged Sessions,Engagement,5.0,1,1
Catalyst Personal Training Oceanside,2025-04-06,Website,New Users,Audience,6.0,0,1
Catalyst Personal Training Oceanside,2025-04-06,Website,Event Count,Engagement,30.0,1,1
