Client_Name,year,month,month_name,platform_name,metric_name,metric_category,avg_value,sum_value,count_value
APT Foundation,2025,1,January,Facebook Ads,Action_comment,Action,0.0,0.0,8
APT Foundation,2025,1,January,Facebook Ads,Action_like,Action,0.0,0.0,8
APT Foundation,2025,1,January,Facebook Ads,Action_link_click,Action,0.125,1.0,8
APT Foundation,2025,1,January,Facebook Ads,Action_onsite_conversion.messaging_welcome_message_view,Action,0.0,0.0,8
APT Foundation,2025,1,January,Facebook Ads,Action_page_engagement,Action,0.125,1.0,8
APT Foundation,2025,1,January,Facebook Ads,Action_post,Action,0.0,0.0,8
APT Foundation,2025,1,January,Facebook Ads,Action_post_engagement,Action,0.125,1.0,8
APT Foundation,2025,1,January,Facebook Ads,Action_post_reaction,Action,0.0,0.0,8
APT Foundation,2025,1,January,Facebook Ads,Action_rsvp,Action,0.0,0.0,8
APT Foundation,2025,1,January,Facebook Ads,Action_video_view,Action,0.0,0.0,8
APT Foundation,2025,1,January,Facebook Ads,Amount Spent,Cost,1.9125,15.3,8
APT Foundation,2025,1,January,Facebook Ads,CPM,Cost,1.9978335,15.982668,8
APT Foundation,2025,1,January,Facebook Ads,Clicks,Engagement,0.5,4.0,8
APT Foundation,2025,1,January,Facebook Ads,Cost_like,Cost,0.0,0.0,8
APT Foundation,2025,1,January,Facebook Ads,Cost_link_click,Cost,0.22375,1.79,8
APT Foundation,2025,1,January,Facebook Ads,Cost_onsite_conversion.messaging_welcome_message_view,Cost,0.0,0.0,8
APT Foundation,2025,1,January,Facebook Ads,Cost_page_engagement,Cost,0.22375,1.79,8
APT Foundation,2025,1,January,Facebook Ads,Cost_post_engagement,Cost,0.22375,1.79,8
APT Foundation,2025,1,January,Facebook Ads,Cost_rsvp,Cost,0.0,0.0,8
APT Foundation,2025,1,January,Facebook Ads,Cost_video_view,Cost,0.0,0.0,8
APT Foundation,2025,1,January,Facebook Ads,Frequency,Reach,1.059152,8.473216,8
APT Foundation,2025,1,January,Facebook Ads,Impressions,Reach,961.875,7695.0,8
APT Foundation,2025,1,January,Facebook Ads,Link Clicks,Engagement,0.0,0.0,8
APT Foundation,2025,1,January,Facebook Ads,Reach,Reach,908.625,7269.0,8
APT Foundation,2025,1,January,Facebook Pages,Comments,Engagement,0.0,0.0,2
APT Foundation,2025,1,January,Facebook Pages,Interactions,Engagement,0.7142857142857143,5.0,7
APT Foundation,2025,1,January,Facebook Pages,Likes,Engagement,0.14285714285714285,1.0,7
APT Foundation,2025,1,January,Facebook Pages,Page Impressions,Reach,613.5714285714286,4295.0,7
APT Foundation,2025,1,January,Facebook Pages,Page Views,Engagement,4.428571428571429,31.0,7
APT Foundation,2025,1,January,Facebook Pages,Post Likes (from feed),Engagement,1.0,2.0,2
APT Foundation,2025,1,January,Facebook Pages,Shares,Engagement,0.0,0.0,2
APT Foundation,2025,1,January,Facebook Pages,Top Post Engagement,Other,0.2857142857142857,2.0,7
APT Foundation,2025,1,January,Facebook Pages,Top Post Message,Other,0.0,0.0,1
APT Foundation,2025,1,January,Facebook Pages,Top Post URL,Other,0.0,0.0,2
APT Foundation,2025,1,January,Facebook Pages,Total Posts,Content,1.0,2.0,2
APT Foundation,2025,1,January,Instagram,Comments,Engagement,0.0,0.0,2
APT Foundation,2025,1,January,Instagram,Engagement Rate,Engagement,1.11,2.22,2
APT Foundation,2025,1,January,Instagram,Likes,Engagement,5.0,10.0,2
APT Foundation,2025,1,January,Instagram,Media Reach,Reach,25.0,50.0,2
APT Foundation,2025,1,January,Instagram,Posts Count,Content,1.0,2.0,2
APT Foundation,2025,1,January,Instagram,Saved,Engagement,0.0,0.0,2
APT Foundation,2025,1,January,Instagram,Top Post Engagement,Other,5.0,10.0,2
APT Foundation,2025,1,January,Instagram,Top Post Message,Other,0.0,0.0,1
APT Foundation,2025,1,January,Instagram,Top Post URL,Other,0.0,0.0,2
APT Foundation,2025,1,January,Instagram,Total Engagement,Engagement,5.0,10.0,2
APT Foundation,2025,1,January,Instagram,Views,Engagement,0.0,0.0,2
APT Foundation,2025,1,January,Website,Active Users,Audience,93.625,749.0,8
APT Foundation,2025,1,January,Website,Engaged Sessions,Engagement,66.875,535.0,8
APT Foundation,2025,1,January,Website,Engagement Rate (%),Engagement,56.65625,453.25,8
APT Foundation,2025,1,January,Website,Event Count,Engagement,686.0,5488.0,8
APT Foundation,2025,1,January,Website,New Users,Audience,73.625,589.0,8
APT Foundation,2025,1,January,Website,Sessions,Engagement,118.0,944.0,8
APT Foundation,2025,1,January,Website,Top Page URL,Other,0.0,0.0,8
APT Foundation,2025,1,January,Website,User Engagement Duration,Engagement,5580.875,44647.0,8
APT Foundation,2025,1,January,Website,Views,Engagement,224.625,1797.0,8
APT Foundation,2025,2,February,Facebook Ads,Action_comment,Action,0.0,0.0,24
APT Foundation,2025,2,February,Facebook Ads,Action_like,Action,0.0,0.0,24
APT Foundation,2025,2,February,Facebook Ads,Action_link_click,Action,0.0,0.0,24
APT Foundation,2025,2,February,Facebook Ads,Action_onsite_conversion.messaging_welcome_message_view,Action,0.0,0.0,24
APT Foundation,2025,2,February,Facebook Ads,Action_page_engagement,Action,0.0,0.0,24
APT Foundation,2025,2,February,Facebook Ads,Action_post,Action,0.0,0.0,24
APT Foundation,2025,2,February,Facebook Ads,Action_post_engagement,Action,0.0,0.0,24
APT Foundation,2025,2,February,Facebook Ads,Action_post_reaction,Action,0.0,0.0,24
APT Foundation,2025,2,February,Facebook Ads,Action_rsvp,Action,0.0,0.0,24
APT Foundation,2025,2,February,Facebook Ads,Action_video_view,Action,0.0,0.0,24
APT Foundation,2025,2,February,Facebook Ads,Amount Spent,Cost,1.25,30.0,24
APT Foundation,2025,2,February,Facebook Ads,CPM,Cost,0.9837572083333334,23.610173,24
APT Foundation,2025,2,February,Facebook Ads,Clicks,Engagement,0.041666666666666664,1.0,24
APT Foundation,2025,2,February,Facebook Ads,Cost_like,Cost,0.0,0.0,24
APT Foundation,2025,2,February,Facebook Ads,Cost_link_click,Cost,0.0,0.0,24
APT Foundation,2025,2,February,Facebook Ads,Cost_onsite_conversion.messaging_welcome_message_view,Cost,0.0,0.0,24
APT Foundation,2025,2,February,Facebook Ads,Cost_page_engagement,Cost,0.0,0.0,24
APT Foundation,2025,2,February,Facebook Ads,Cost_post_engagement,Cost,0.0,0.0,24
APT Foundation,2025,2,February,Facebook Ads,Cost_rsvp,Cost,0.0,0.0,24
APT Foundation,2025,2,February,Facebook Ads,Cost_video_view,Cost,0.0,0.0,24
APT Foundation,2025,2,February,Facebook Ads,Frequency,Reach,1.1159601666666668,26.783044,24
APT Foundation,2025,2,February,Facebook Ads,Impressions,Reach,1277.9166666666667,30670.0,24
APT Foundation,2025,2,February,Facebook Ads,Link Clicks,Engagement,0.0,0.0,24
APT Foundation,2025,2,February,Facebook Ads,Reach,Reach,1145.25,27486.0,24
APT Foundation,2025,2,February,Facebook Pages,Interactions,Engagement,0.10714285714285714,3.0,28
APT Foundation,2025,2,February,Facebook Pages,Likes,Engagement,0.07142857142857142,2.0,28
APT Foundation,2025,2,February,Facebook Pages,Page Impressions,Reach,1068.142857142857,29908.0,28
APT Foundation,2025,2,February,Facebook Pages,Page Views,Engagement,7.25,203.0,28
APT Foundation,2025,2,February,Facebook Pages,Top Post Engagement,Other,0.0,0.0,28
APT Foundation,2025,2,February,Website,Active Users,Audience,88.17857142857143,2469.0,28
APT Foundation,2025,2,February,Website,Engaged Sessions,Engagement,65.96428571428571,1847.0,28
APT Foundation,2025,2,February,Website,Engagement Rate (%),Engagement,57.49714285714286,1609.92,28
APT Foundation,2025,2,February,Website,Event Count,Engagement,722.9285714285714,20242.0,28
APT Foundation,2025,2,February,Website,New Users,Audience,70.46428571428571,1973.0,28
APT Foundation,2025,2,February,Website,Sessions,Engagement,113.64285714285714,3182.0,28
APT Foundation,2025,2,February,Website,Top Page URL,Other,0.0,0.0,28
APT Foundation,2025,2,February,Website,User Engagement Duration,Engagement,5703.321428571428,159693.0,28
APT Foundation,2025,2,February,Website,Views,Engagement,243.5,6818.0,28
APT Foundation,2025,3,March,Facebook Ads,Action_comment,Action,0.0,0.0,27
APT Foundation,2025,3,March,Facebook Ads,Action_like,Action,0.0,0.0,27
APT Foundation,2025,3,March,Facebook Ads,Action_link_click,Action,0.0,0.0,27
APT Foundation,2025,3,March,Facebook Ads,Action_onsite_conversion.messaging_welcome_message_view,Action,0.0,0.0,27
APT Foundation,2025,3,March,Facebook Ads,Action_page_engagement,Action,0.0,0.0,27
APT Foundation,2025,3,March,Facebook Ads,Action_post,Action,0.0,0.0,27
APT Foundation,2025,3,March,Facebook Ads,Action_post_engagement,Action,0.0,0.0,27
APT Foundation,2025,3,March,Facebook Ads,Action_post_reaction,Action,0.0,0.0,27
APT Foundation,2025,3,March,Facebook Ads,Action_rsvp,Action,0.0,0.0,27
APT Foundation,2025,3,March,Facebook Ads,Action_video_view,Action,0.0,0.0,27
APT Foundation,2025,3,March,Facebook Ads,Amount Spent,Cost,1.1107407407407408,29.990000000000002,27
APT Foundation,2025,3,March,Facebook Ads,CPM,Cost,0.9843486296296297,26.577413,27
APT Foundation,2025,3,March,Facebook Ads,Clicks,Engagement,0.037037037037037035,1.0,27
APT Foundation,2025,3,March,Facebook Ads,Cost_like,Cost,0.0,0.0,27
APT Foundation,2025,3,March,Facebook Ads,Cost_link_click,Cost,0.0,0.0,27
APT Foundation,2025,3,March,Facebook Ads,Cost_onsite_conversion.messaging_welcome_message_view,Cost,0.0,0.0,27
APT Foundation,2025,3,March,Facebook Ads,Cost_page_engagement,Cost,0.0,0.0,27
APT Foundation,2025,3,March,Facebook Ads,Cost_post_engagement,Cost,0.0,0.0,27
APT Foundation,2025,3,March,Facebook Ads,Cost_rsvp,Cost,0.0,0.0,27
APT Foundation,2025,3,March,Facebook Ads,Cost_video_view,Cost,0.0,0.0,27
APT Foundation,2025,3,March,Facebook Ads,Frequency,Reach,1.1116981851851853,30.015851,27
APT Foundation,2025,3,March,Facebook Ads,Impressions,Reach,1132.2222222222222,30570.0,27
APT Foundation,2025,3,March,Facebook Ads,Link Clicks,Engagement,0.0,0.0,27
APT Foundation,2025,3,March,Facebook Ads,Reach,Reach,1017.8518518518518,27482.0,27
APT Foundation,2025,3,March,Facebook Pages,Comments,Engagement,0.0,0.0,6
APT Foundation,2025,3,March,Facebook Pages,Interactions,Engagement,1.3548387096774193,42.0,31
APT Foundation,2025,3,March,Facebook Pages,Likes,Engagement,0.9354838709677419,29.0,31
APT Foundation,2025,3,March,Facebook Pages,Page Impressions,Reach,960.516129032258,29776.0,31
APT Foundation,2025,3,March,Facebook Pages,Page Views,Engagement,4.67741935483871,145.0,31
APT Foundation,2025,3,March,Facebook Pages,Post Likes (from feed),Engagement,0.6666666666666666,4.0,6
APT Foundation,2025,3,March,Facebook Pages,Shares,Engagement,0.6666666666666666,4.0,6
APT Foundation,2025,3,March,Facebook Pages,Top Post Engagement,Other,0.25806451612903225,8.0,31
APT Foundation,2025,3,March,Facebook Pages,Top Post Message,Other,0.0,0.0,4
APT Foundation,2025,3,March,Facebook Pages,Top Post URL,Other,0.0,0.0,6
APT Foundation,2025,3,March,Facebook Pages,Total Posts,Content,1.0,6.0,6
APT Foundation,2025,3,March,Instagram,Comments,Engagement,0.6666666666666666,4.0,6
APT Foundation,2025,3,March,Instagram,Engagement Rate,Engagement,0.81,4.86,6
APT Foundation,2025,3,March,Instagram,Likes,Engagement,3.0,18.0,6
APT Foundation,2025,3,March,Instagram,Media Reach,Reach,18.333333333333332,110.0,6
APT Foundation,2025,3,March,Instagram,Posts Count,Content,1.0,6.0,6
APT Foundation,2025,3,March,Instagram,Saved,Engagement,0.16666666666666666,1.0,6
APT Foundation,2025,3,March,Instagram,Top Post Engagement,Other,3.8333333333333335,23.0,6
APT Foundation,2025,3,March,Instagram,Top Post Message,Other,0.0,0.0,4
APT Foundation,2025,3,March,Instagram,Top Post URL,Other,0.0,0.0,6
APT Foundation,2025,3,March,Instagram,Total Engagement,Engagement,3.6666666666666665,22.0,6
APT Foundation,2025,3,March,Instagram,Views,Engagement,0.0,0.0,6
APT Foundation,2025,3,March,Website,Active Users,Audience,84.38709677419355,2616.0,31
APT Foundation,2025,3,March,Website,Engaged Sessions,Engagement,63.67741935483871,1974.0,31
APT Foundation,2025,3,March,Website,Engagement Rate (%),Engagement,57.932903225806456,1795.92,31
APT Foundation,2025,3,March,Website,Event Count,Engagement,690.9677419354839,21420.0,31
APT Foundation,2025,3,March,Website,New Users,Audience,67.90322580645162,2105.0,31
APT Foundation,2025,3,March,Website,Sessions,Engagement,109.51612903225806,3395.0,31
APT Foundation,2025,3,March,Website,Top Page URL,Other,0.0,0.0,31
APT Foundation,2025,3,March,Website,User Engagement Duration,Engagement,6235.774193548387,193309.0,31
APT Foundation,2025,3,March,Website,Views,Engagement,234.58064516129033,7272.0,31
APT Foundation,2025,4,April,Facebook Pages,Comments,Engagement,0.0,0.0,8
APT Foundation,2025,4,April,Facebook Pages,Interactions,Engagement,1.48,37.0,25
APT Foundation,2025,4,April,Facebook Pages,Likes,Engagement,0.68,17.0,25
APT Foundation,2025,4,April,Facebook Pages,Page Impressions,Reach,59.4,1485.0,25
APT Foundation,2025,4,April,Facebook Pages,Page Views,Engagement,4.32,108.0,25
APT Foundation,2025,4,April,Facebook Pages,Post Likes (from feed),Engagement,0.25,2.0,8
APT Foundation,2025,4,April,Facebook Pages,Shares,Engagement,0.25,2.0,8
APT Foundation,2025,4,April,Facebook Pages,Top Post Engagement,Other,0.16,4.0,25
APT Foundation,2025,4,April,Facebook Pages,Top Post Message,Other,0.0,0.0,6
APT Foundation,2025,4,April,Facebook Pages,Top Post URL,Other,0.0,0.0,8
APT Foundation,2025,4,April,Facebook Pages,Total Posts,Content,1.0,8.0,8
APT Foundation,2025,4,April,Instagram,Comments,Engagement,0.375,3.0,8
APT Foundation,2025,4,April,Instagram,Engagement Rate,Engagement,0.4125,3.3,8
APT Foundation,2025,4,April,Instagram,Likes,Engagement,1.5,12.0,8
APT Foundation,2025,4,April,Instagram,Media Reach,Reach,12.5,100.0,8
APT Foundation,2025,4,April,Instagram,Posts Count,Content,1.0,8.0,8
APT Foundation,2025,4,April,Instagram,Saved,Engagement,0.0,0.0,8
APT Foundation,2025,4,April,Instagram,Top Post Engagement,Other,1.875,15.0,8
APT Foundation,2025,4,April,Instagram,Top Post Message,Other,0.0,0.0,6
APT Foundation,2025,4,April,Instagram,Top Post URL,Other,0.0,0.0,8
APT Foundation,2025,4,April,Instagram,Total Engagement,Engagement,1.875,15.0,8
APT Foundation,2025,4,April,Instagram,Views,Engagement,0.0,0.0,8
APT Foundation,2025,4,April,Website,Active Users,Audience,95.83333333333333,2300.0,24
APT Foundation,2025,4,April,Website,Engaged Sessions,Engagement,59.791666666666664,1435.0,24
APT Foundation,2025,4,April,Website,Engagement Rate (%),Engagement,58.607499999999995,1406.58,24
APT Foundation,2025,4,April,Website,Event Count,Engagement,1263.2916666666667,30319.0,24
APT Foundation,2025,4,April,Website,New Users,Audience,79.5,1908.0,24
APT Foundation,2025,4,April,Website,Sessions,Engagement,101.16666666666667,2428.0,24
APT Foundation,2025,4,April,Website,Top Page URL,Other,0.0,0.0,24
APT Foundation,2025,4,April,Website,User Engagement Duration,Engagement,15697.958333333334,376751.0,24
APT Foundation,2025,4,April,Website,Views,Engagement,802.375,19257.0,24
Amy Hughes Photography,2025,1,January,Facebook Pages,Interactions,Engagement,0.0,0.0,7
Amy Hughes Photography,2025,1,January,Facebook Pages,Likes,Engagement,0.0,0.0,7
Amy Hughes Photography,2025,1,January,Facebook Pages,Page Impressions,Reach,0.0,0.0,7
Amy Hughes Photography,2025,1,January,Facebook Pages,Page Views,Engagement,0.14285714285714285,1.0,7
Amy Hughes Photography,2025,1,January,Facebook Pages,Top Post Engagement,Other,0.0,0.0,7
Amy Hughes Photography,2025,2,February,Facebook Pages,Interactions,Engagement,0.0,0.0,28
Amy Hughes Photography,2025,2,February,Facebook Pages,Likes,Engagement,0.0,0.0,28
Amy Hughes Photography,2025,2,February,Facebook Pages,Page Impressions,Reach,1.8571428571428572,52.0,28
Amy Hughes Photography,2025,2,February,Facebook Pages,Page Views,Engagement,0.5714285714285714,16.0,28
Amy Hughes Photography,2025,2,February,Facebook Pages,Top Post Engagement,Other,0.0,0.0,28
Amy Hughes Photography,2025,3,March,Facebook Pages,Interactions,Engagement,0.0,0.0,31
Amy Hughes Photography,2025,3,March,Facebook Pages,Likes,Engagement,0.0,0.0,31
Amy Hughes Photography,2025,3,March,Facebook Pages,Page Impressions,Reach,0.41935483870967744,13.0,31
Amy Hughes Photography,2025,3,March,Facebook Pages,Page Views,Engagement,0.1935483870967742,6.0,31
Amy Hughes Photography,2025,3,March,Facebook Pages,Top Post Engagement,Other,0.0,0.0,31
Amy Hughes Photography,2025,4,April,Facebook Pages,Interactions,Engagement,0.0,0.0,25
Amy Hughes Photography,2025,4,April,Facebook Pages,Likes,Engagement,0.0,0.0,25
Amy Hughes Photography,2025,4,April,Facebook Pages,Page Impressions,Reach,0.2,5.0,25
Amy Hughes Photography,2025,4,April,Facebook Pages,Page Views,Engagement,0.12,3.0,25
Amy Hughes Photography,2025,4,April,Facebook Pages,Top Post Engagement,Other,0.0,0.0,25
Calm Nola,2025,1,January,Facebook Ads,Action_comment,Action,0.0,0.0,7
Calm Nola,2025,1,January,Facebook Ads,Action_like,Action,0.0,0.0,7
Calm Nola,2025,1,January,Facebook Ads,Action_link_click,Action,0.0,0.0,7
Calm Nola,2025,1,January,Facebook Ads,Action_onsite_conversion.messaging_welcome_message_view,Action,0.0,0.0,7
Calm Nola,2025,1,January,Facebook Ads,Action_page_engagement,Action,339.2857142857143,2375.0,7
Calm Nola,2025,1,January,Facebook Ads,Action_post,Action,0.0,0.0,7
Calm Nola,2025,1,January,Facebook Ads,Action_post_engagement,Action,339.2857142857143,2375.0,7
Calm Nola,2025,1,January,Facebook Ads,Action_post_reaction,Action,0.8571428571428571,6.0,7
Calm Nola,2025,1,January,Facebook Ads,Action_rsvp,Action,0.0,0.0,7
Calm Nola,2025,1,January,Facebook Ads,Action_video_view,Action,338.42857142857144,2369.0,7
Calm Nola,2025,1,January,Facebook Ads,Amount Spent,Cost,2.05,14.35,7
Calm Nola,2025,1,January,Facebook Ads,CPM,Cost,1.6125275714285716,11.287693,7
Calm Nola,2025,1,January,Facebook Ads,Clicks,Engagement,2.2857142857142856,16.0,7
Calm Nola,2025,1,January,Facebook Ads,Cost_like,Cost,0.0,0.0,7
Calm Nola,2025,1,January,Facebook Ads,Cost_link_click,Cost,0.0,0.0,7
Calm Nola,2025,1,January,Facebook Ads,Cost_onsite_conversion.messaging_welcome_message_view,Cost,0.0,0.0,7
Calm Nola,2025,1,January,Facebook Ads,Cost_page_engagement,Cost,0.006432,0.045024,7
Calm Nola,2025,1,January,Facebook Ads,Cost_post_engagement,Cost,0.006432,0.045024,7
Calm Nola,2025,1,January,Facebook Ads,Cost_rsvp,Cost,0.0,0.0,7
Calm Nola,2025,1,January,Facebook Ads,Cost_video_view,Cost,0.006444285714285714,0.04511,7
Calm Nola,2025,1,January,Facebook Ads,Frequency,Reach,1.0325052857142858,7.227537,7
Calm Nola,2025,1,January,Facebook Ads,Impressions,Reach,1312.142857142857,9185.0,7
Calm Nola,2025,1,January,Facebook Ads,Link Clicks,Engagement,0.0,0.0,7
Calm Nola,2025,1,January,Facebook Ads,Reach,Reach,1275.4285714285713,8928.0,7
Calm Nola,2025,1,January,Website,Active Users,Audience,21.625,173.0,8
Calm Nola,2025,1,January,Website,Engaged Sessions,Engagement,17.375,139.0,8
Calm Nola,2025,1,January,Website,Engagement Rate (%),Engagement,54.91375,439.31,8
Calm Nola,2025,1,January,Website,Event Count,Engagement,306.375,2451.0,8
Calm Nola,2025,1,January,Website,New Users,Audience,33.0,264.0,8
Calm Nola,2025,1,January,Website,Sessions,Engagement,32.875,263.0,8
Calm Nola,2025,1,January,Website,Top Page URL,Other,0.0,0.0,8
Calm Nola,2025,1,January,Website,User Engagement Duration,Engagement,2656.125,21249.0,8
Calm Nola,2025,1,January,Website,Views,Engagement,98.5,788.0,8
Calm Nola,2025,2,February,Facebook Ads,Action_comment,Action,0.0,0.0,19
Calm Nola,2025,2,February,Facebook Ads,Action_like,Action,0.0,0.0,19
Calm Nola,2025,2,February,Facebook Ads,Action_link_click,Action,0.0,0.0,19
Calm Nola,2025,2,February,Facebook Ads,Action_onsite_conversion.messaging_welcome_message_view,Action,0.0,0.0,19
Calm Nola,2025,2,February,Facebook Ads,Action_page_engagement,Action,120.52631578947368,2290.0,19
Calm Nola,2025,2,February,Facebook Ads,Action_post,Action,0.0,0.0,19
Calm Nola,2025,2,February,Facebook Ads,Action_post_engagement,Action,120.52631578947368,2290.0,19
Calm Nola,2025,2,February,Facebook Ads,Action_post_reaction,Action,0.0,0.0,19
Calm Nola,2025,2,February,Facebook Ads,Action_rsvp,Action,0.0,0.0,19
Calm Nola,2025,2,February,Facebook Ads,Action_video_view,Action,120.52631578947368,2290.0,19
Calm Nola,2025,2,February,Facebook Ads,Amount Spent,Cost,1.5789473684210527,30.0,19
Calm Nola,2025,2,February,Facebook Ads,CPM,Cost,1.6089583684210524,30.570209,19
Calm Nola,2025,2,February,Facebook Ads,Clicks,Engagement,1.6842105263157894,32.0,19
Calm Nola,2025,2,February,Facebook Ads,Cost_like,Cost,0.0,0.0,19
Calm Nola,2025,2,February,Facebook Ads,Cost_link_click,Cost,0.0,0.0,19
Calm Nola,2025,2,February,Facebook Ads,Cost_onsite_conversion.messaging_welcome_message_view,Cost,0.0,0.0,19
Calm Nola,2025,2,February,Facebook Ads,Cost_page_engagement,Cost,0.014825105263157895,0.281677,19
Calm Nola,2025,2,February,Facebook Ads,Cost_post_engagement,Cost,0.014825105263157895,0.281677,19
Calm Nola,2025,2,February,Facebook Ads,Cost_rsvp,Cost,0.0,0.0,19
Calm Nola,2025,2,February,Facebook Ads,Cost_video_view,Cost,0.014825105263157895,0.281677,19
Calm Nola,2025,2,February,Facebook Ads,Frequency,Reach,1.0779338947368422,20.480744,19
Calm Nola,2025,2,February,Facebook Ads,Impressions,Reach,990.0,18810.0,19
Calm Nola,2025,2,February,Facebook Ads,Link Clicks,Engagement,0.0,0.0,19
Calm Nola,2025,2,February,Facebook Ads,Reach,Reach,927.6842105263158,17626.0,19
Calm Nola,2025,2,February,Website,Active Users,Audience,20.892857142857142,585.0,28
Calm Nola,2025,2,February,Website,Engaged Sessions,Engagement,21.178571428571427,593.0,28
Calm Nola,2025,2,February,Website,Engagement Rate (%),Engagement,58.98892857142857,1651.69,28
Calm Nola,2025,2,February,Website,Event Count,Engagement,328.67857142857144,9203.0,28
Calm Nola,2025,2,February,Website,New Users,Audience,33.75,945.0,28
Calm Nola,2025,2,February,Website,Sessions,Engagement,35.75,1001.0,28
Calm Nola,2025,2,February,Website,Top Page URL,Other,0.0,0.0,28
Calm Nola,2025,2,February,Website,User Engagement Duration,Engagement,2524.964285714286,70699.0,28
Calm Nola,2025,2,February,Website,Views,Engagement,111.42857142857143,3120.0,28
Calm Nola,2025,3,March,Facebook Ads,Action_comment,Action,0.0,0.0,27
Calm Nola,2025,3,March,Facebook Ads,Action_like,Action,0.0,0.0,27
Calm Nola,2025,3,March,Facebook Ads,Action_link_click,Action,0.14814814814814814,4.0,27
Calm Nola,2025,3,March,Facebook Ads,Action_onsite_conversion.messaging_welcome_message_view,Action,0.037037037037037035,1.0,27
Calm Nola,2025,3,March,Facebook Ads,Action_page_engagement,Action,97.33333333333333,2628.0,27
Calm Nola,2025,3,March,Facebook Ads,Action_post,Action,0.0,0.0,27
Calm Nola,2025,3,March,Facebook Ads,Action_post_engagement,Action,97.33333333333333,2628.0,27
Calm Nola,2025,3,March,Facebook Ads,Action_post_reaction,Action,0.037037037037037035,1.0,27
Calm Nola,2025,3,March,Facebook Ads,Action_rsvp,Action,0.0,0.0,27
Calm Nola,2025,3,March,Facebook Ads,Action_video_view,Action,97.14814814814815,2623.0,27
Calm Nola,2025,3,March,Facebook Ads,Amount Spent,Cost,1.1477777777777778,30.99,27
Calm Nola,2025,3,March,Facebook Ads,CPM,Cost,1.6307984814814815,44.031559,27
Calm Nola,2025,3,March,Facebook Ads,Clicks,Engagement,0.9259259259259259,25.0,27
Calm Nola,2025,3,March,Facebook Ads,Cost_like,Cost,0.0,0.0,27
Calm Nola,2025,3,March,Facebook Ads,Cost_link_click,Cost,0.10907407407407407,2.945,27
Calm Nola,2025,3,March,Facebook Ads,Cost_onsite_conversion.messaging_welcome_message_view,Cost,0.0437037037037037,1.18,27
Calm Nola,2025,3,March,Facebook Ads,Cost_page_engagement,Cost,0.013850925925925926,0.373975,27
Calm Nola,2025,3,March,Facebook Ads,Cost_post_engagement,Cost,0.013850925925925926,0.373975,27
Calm Nola,2025,3,March,Facebook Ads,Cost_rsvp,Cost,0.0,0.0,27
Calm Nola,2025,3,March,Facebook Ads,Cost_video_view,Cost,0.013876444444444445,0.374664,27
Calm Nola,2025,3,March,Facebook Ads,Frequency,Reach,1.0099737777777777,27.269292,27
Calm Nola,2025,3,March,Facebook Ads,Impressions,Reach,718.2222222222222,19392.0,27
Calm Nola,2025,3,March,Facebook Ads,Link Clicks,Engagement,0.0,0.0,27
Calm Nola,2025,3,March,Facebook Ads,Reach,Reach,711.8888888888889,19221.0,27
Calm Nola,2025,3,March,Website,Active Users,Audience,23.806451612903224,738.0,31
Calm Nola,2025,3,March,Website,Engaged Sessions,Engagement,23.193548387096776,719.0,31
Calm Nola,2025,3,March,Website,Engagement Rate (%),Engagement,55.00322580645161,1705.1,31
Calm Nola,2025,3,March,Website,Event Count,Engagement,369.258064516129,11447.0,31
Calm Nola,2025,3,March,Website,New Users,Audience,38.41935483870968,1191.0,31
Calm Nola,2025,3,March,Website,Sessions,Engagement,39.03225806451613,1210.0,31
Calm Nola,2025,3,March,Website,Top Page URL,Other,0.0,0.0,31
Calm Nola,2025,3,March,Website,User Engagement Duration,Engagement,3673.4193548387098,113876.0,31
Calm Nola,2025,3,March,Website,Views,Engagement,122.6774193548387,3803.0,31
Calm Nola,2025,4,April,Website,Active Users,Audience,26.583333333333332,638.0,24
Calm Nola,2025,4,April,Website,Engaged Sessions,Engagement,23.916666666666668,574.0,24
Calm Nola,2025,4,April,Website,Engagement Rate (%),Engagement,55.06708333333333,1321.61,24
Calm Nola,2025,4,April,Website,Event Count,Engagement,386.7916666666667,9283.0,24
Calm Nola,2025,4,April,Website,New Users,Audience,43.625,1047.0,24
Calm Nola,2025,4,April,Website,Sessions,Engagement,43.291666666666664,1039.0,24
Calm Nola,2025,4,April,Website,Top Page URL,Other,0.0,0.0,24
Calm Nola,2025,4,April,Website,User Engagement Duration,Engagement,3124.375,74985.0,24
Calm Nola,2025,4,April,Website,Views,Engagement,121.95833333333333,2927.0,24
Care Coalition,2025,1,January,Facebook Ads,Action_comment,Action,0.125,1.0,8
Care Coalition,2025,1,January,Facebook Ads,Action_like,Action,0.125,1.0,8
Care Coalition,2025,1,January,Facebook Ads,Action_link_click,Action,432.375,3459.0,8
Care Coalition,2025,1,January,Facebook Ads,Action_onsite_conversion.messaging_welcome_message_view,Action,0.0,0.0,8
Care Coalition,2025,1,January,Facebook Ads,Action_page_engagement,Action,2412.5,19300.0,8
Care Coalition,2025,1,January,Facebook Ads,Action_post,Action,0.125,1.0,8
